Date;N1;N2;N3;N4;N5;E1;E2;Winner;Gain
2012-07-27;26;9;46;4;32;10;11;0;0
2012-07-27;15;48;14;23;21;2;10;0;141583959
2012-07-31;15;39;11;23;6;7;2;0;0
2012-07-31;33;30;21;43;18;3;1;0;0
2012-07-31;29;15;7;14;23;1;11;0;0
2012-07-31;32;47;31;44;8;6;10;0;0
2012-07-31;35;39;4;36;29;9;8;0;156962440
2012-08-05;25;20;24;8;34;5;12;0;0
2012-08-05;1;14;11;25;16;9;5;0;0
2012-08-05;1;31;22;29;10;9;4;0;0
2012-08-05;24;25;28;10;9;11;1;0;0
2012-08-05;3;34;48;38;21;5;8;0;32541206
2012-08-06;26;13;33;46;9;1;5;0;0
2012-08-06;47;18;12;50;20;1;2;0;0
2012-08-06;2;18;3;40;45;4;3;0;0
2012-08-06;5;48;7;23;47;2;1;0;0
2012-08-06;11;22;5;34;40;9;11;2;158052844
2012-08-14;47;7;45;46;28;4;10;0;0
2012-08-14;46;45;6;1;37;3;2;0;0
2012-08-14;10;25;8;45;29;5;2;0;0
2012-08-14;3;35;12;8;9;11;6;0;0
2012-08-14;45;16;42;1;38;9;10;0;15000000
2012-08-17;18;34;17;24;1;11;6;0;0
2012-08-17;21;37;2;25;38;2;11;0;0
2012-08-17;49;4;25;30;22;11;8;0;0
2012-08-17;33;3;14;48;42;5;1;0;0
2012-08-17;19;25;33;44;28;8;2;0;26921509
2012-08-21;18;5;26;3;16;5;11;0;0
2012-08-21;28;36;18;20;42;11;1;0;0
2012-08-21;42;19;3;18;20;7;8;0;0
2012-08-21;34;10;43;11;48;7;5;0;0
2012-08-21;17;5;38;4;48;4;3;0;34941089
2012-08-24;20;5;25;4;36;9;12;0;0
2012-08-24;2;41;47;46;4;5;8;0;0
2012-08-24;18;43;10;20;31;5;6;0;0
2012-08-24;40;7;29;16;37;9;11;0;0
2012-08-24;6;5;19;37;12;7;3;1;47570390
2012-08-28;26;6;12;42;19;4;5;0;0
2012-08-28;3;22;30;9;47;3;5;0;0
2012-08-28;25;31;35;36;28;7;3;0;0
2012-08-28;10;17;27;41;18;6;2;0;0
2012-08-28;1;26;25;44;18;5;4;0;15000000
2012-08-31;1;35;40;13;30;9;5;0;0
2012-08-31;41;37;9;18;25;2;3;0;0
2012-08-31;47;33;31;42;24;6;8;0;0
2012-08-31;45;48;12;50;1;1;2;0;0
2012-08-31;31;28;16;48;33;11;7;0;26982209
2012-09-03;10;49;47;38;30;2;4;0;0
2012-09-03;22;42;50;5;46;6;7;0;0
2012-09-03;12;21;5;30;31;11;6;0;0
2012-09-03;40;16;11;27;26;1;8;0;0
2012-09-03;39;36;32;47;3;6;9;0;26508061
2012-09-10;45;7;41;34;35;6;11;0;0
2012-09-10;42;46;30;17;19;2;8;0;0
2012-09-10;4;2;30;27;40;1;3;0;0
2012-09-10;1;43;5;32;3;12;5;0;0
2012-09-10;23;8;10;25;2;8;9;0;34447603
2012-09-11;5;4;35;31;18;1;2;0;0
2012-09-11;38;25;14;37;18;7;1;0;0
2012-09-11;18;45;17;40;36;10;6;0;0
2012-09-11;47;27;26;19;28;11;6;0;0
2012-09-11;47;28;14;21;22;5;4;0;152867729
2012-09-14;43;47;30;9;3;5;8;0;0
2012-09-14;28;6;5;46;12;6;11;0;0
2012-09-14;9;47;22;20;1;7;4;0;0
2012-09-14;20;41;14;4;44;5;4;0;0
2012-09-14;27;10;44;23;3;9;7;1;26580854
2012-09-18;41;43;27;14;24;9;1;0;0
2012-09-18;35;6;45;10;29;6;11;0;0
2012-09-18;4;15;1;31;19;3;4;0;0
2012-09-18;37;47;18;36;25;8;11;0;0
2012-09-18;38;7;39;44;6;7;9;0;15000000
2012-09-21;7;24;46;48;30;1;3;0;0
2012-09-21;25;24;14;4;39;3;6;0;0
2012-09-21;48;45;50;23;49;8;2;0;0
2012-09-21;1;45;24;47;33;7;10;0;0
2012-09-21;41;4;34;43;19;7;11;0;26523681
2012-09-25;1;37;27;22;38;8;9;0;0
2012-09-25;43;10;26;8;50;9;4;0;0
2012-09-25;3;5;20;42;19;6;1;0;0
2012-09-25;35;43;45;19;34;6;10;0;0
2012-09-25;7;25;27;48;49;1;4;0;33985873
2012-09-28;25;18;34;14;6;12;9;0;0
2012-09-28;16;45;2;40;27;9;5;0;0
2012-09-28;47;8;39;7;30;4;7;0;0
2012-09-28;17;42;33;12;45;6;3;0;0
2012-09-28;20;26;30;33;23;6;9;1;100000000
2012-10-01;24;46;36;32;35;7;1;0;0
2012-10-01;29;37;42;17;36;6;11;0;0
2012-10-01;36;15;47;45;9;8;12;0;0
2012-10-01;35;41;8;48;42;8;7;0;0
2012-10-01;9;4;30;10;40;9;2;0;15000000
2012-10-02;17;6;27;2;24;1;6;0;0
2012-10-02;38;14;12;39;1;6;1;0;0
2012-10-02;48;39;1;30;21;1;4;0;0
2012-10-02;36;22;28;37;30;3;5;0;0
2012-10-02;3;14;31;41;8;7;11;0;15000000
2012-10-04;50;32;6;15;30;8;2;0;0
2012-10-04;18;49;44;6;26;10;9;0;0
2012-10-04;28;11;48;24;45;1;5;0;0
2012-10-04;13;49;3;14;39;7;5;0;0
2012-10-04;37;27;22;25;36;9;5;0;39523670
2012-10-07;25;26;11;19;10;2;11;0;0
2012-10-07;27;3;1;5;49;12;2;0;0
2012-10-07;23;4;37;17;44;3;7;0;0
2012-10-07;4;19;43;3;14;3;5;0;0
2012-10-07;37;1;24;16;3;8;1;0;61268725
2012-10-08;31;50;30;11;12;7;6;0;0
2012-10-08;23;7;27;9;8;3;10;0;0
2012-10-08;44;35;39;40;5;9;4;0;0
2012-10-08;3;27;6;10;16;12;1;0;0
2012-10-08;50;21;17;48;11;9;10;1;190000000
2012-10-16;13;9;22;14;46;5;6;0;0
2012-10-16;26;37;4;30;16;8;12;0;0
2012-10-16;11;12;3;46;40;11;7;0;0
2012-10-16;18;22;8;44;23;5;7;0;0
2012-10-16;41;10;40;49;32;2;8;0;54755945
2012-10-19;27;17;3;42;21;3;1;0;0
2012-10-19;16;5;27;7;31;11;9;0;0
2012-10-19;26;30;37;4;14;12;8;0;0
2012-10-19;10;36;20;30;35;9;2;0;0
2012-10-19;16;40;44;37;29;8;10;0;67874748
2012-10-23;1;42;14;30;37;8;11;0;0
2012-10-23;36;42;18;32;45;9;2;0;0
2012-10-23;4;38;25;28;13;2;12;0;0
2012-10-23;1;50;3;8;11;5;1;0;0
2012-10-23;1;35;38;50;28;2;10;0;76874851
2012-10-26;1;37;2;18;40;11;6;0;0
2012-10-26;18;22;39;34;31;10;3;0;0
2012-10-26;26;12;18;20;17;3;6;0;0
2012-10-26;47;35;50;4;28;7;11;0;0
2012-10-26;9;5;6;38;27;5;11;0;91421975
2012-10-30;36;41;37;2;28;11;6;0;0
2012-10-30;19;18;38;4;21;3;7;0;0
2012-10-30;4;25;45;43;35;2;9;0;0
2012-10-30;6;28;24;49;3;4;10;0;0
2012-10-30;23;44;25;24;31;2;3;0;102511027
2012-11-05;6;10;23;15;27;1;7;0;0
2012-11-05;48;50;39;43;14;8;3;0;0
2012-11-05;20;22;9;31;23;8;11;0;0
2012-11-05;18;25;43;35;42;3;2;0;0
2012-11-05;1;17;13;44;38;2;11;0;44093380
2012-11-09;19;25;6;20;13;12;3;0;0
2012-11-09;1;50;43;49;37;11;8;0;0
2012-11-09;15;42;24;25;28;4;12;0;0
2012-11-09;5;2;26;43;9;6;5;0;0
2012-11-09;15;6;37;22;44;2;4;0;15000000
2012-11-12;30;36;4;47;31;12;5;0;0
2012-11-12;31;2;35;12;25;6;1;0;0
2012-11-12;19;37;50;2;36;1;5;0;0
2012-11-12;7;24;23;41;37;8;3;0;0
2012-11-12;50;4;9;1;43;6;8;0;63235218
2012-11-13;36;1;24;35;50;11;6;0;0
2012-11-13;34;50;18;20;19;4;3;0;0
2012-11-13;5;38;37;49;36;5;3;0;0
2012-11-13;13;8;47;50;9;7;10;0;0
2012-11-13;11;16;21;24;29;2;6;1;169837015
2012-11-16;26;20;5;10;36;6;10;0;0
2012-11-16;50;6;3;46;48;11;9;0;0
2012-11-16;12;30;24;39;36;11;7;0;0
2012-11-16;42;37;22;17;26;6;5;0;0
2012-11-16;15;19;41;23;10;2;9;0;15000000
2012-11-20;24;43;31;42;36;8;5;0;0
2012-11-20;23;15;45;1;24;12;9;0;0
2012-11-20;8;23;1;31;35;12;3;0;0
2012-11-20;7;27;36;39;23;2;11;0;0
2012-11-20;42;28;45;30;49;10;5;1;22756968
2012-11-23;9;23;48;18;43;11;7;0;0
2012-11-23;22;28;29;13;40;8;5;0;0
2012-11-23;10;11;25;12;16;1;2;0;0
2012-11-23;7;46;9;18;50;1;6;0;0
2012-11-23;11;20;40;9;1;5;1;0;15000000
2012-11-27;43;35;11;22;23;11;10;0;0
2012-11-27;42;16;6;48;28;6;9;0;0
2012-11-27;7;36;32;30;24;3;10;0;0
2012-11-27;37;13;26;8;19;2;12;0;0
2012-11-27;49;44;6;10;23;7;1;0;22479773
2012-11-30;21;47;27;32;33;9;5;0;0
2012-11-30;30;10;47;37;44;8;11;0;0
2012-11-30;1;2;34;22;42;9;7;0;0
2012-11-30;50;16;46;9;38;3;2;0;0
2012-11-30;18;23;40;24;10;3;4;0;34324723
2012-12-06;22;7;49;42;13;12;10;0;0
2012-12-06;8;48;43;27;14;4;2;0;0
2012-12-06;42;45;36;13;33;4;3;0;0
2012-12-06;28;1;21;22;29;5;10;0;0
2012-12-06;30;26;48;15;8;9;10;0;15000000
2012-12-10;47;33;28;15;9;11;2;0;0
2012-12-10;28;2;49;5;45;4;2;0;0
2012-12-10;17;22;18;36;26;5;8;0;0
2012-12-10;6;14;47;17;19;8;10;0;0
2012-12-10;35;7;17;43;6;2;8;0;46640893
2012-12-14;32;1;6;30;17;5;10;0;0
2012-12-14;5;47;10;39;15;9;7;0;0
2012-12-14;27;13;8;5;46;7;1;0;0
2012-12-14;31;40;34;23;7;11;10;0;0
2012-12-14;40;29;11;43;10;11;3;0;76452078
2012-12-18;28;42;23;10;43;9;4;0;0
2012-12-18;42;41;6;32;11;4;5;0;0
2012-12-18;40;39;14;47;33;7;11;0;0
2012-12-18;7;46;39;18;4;7;6;0;0
2012-12-18;35;14;44;18;20;5;2;0;86060443
2012-12-21;15;24;29;45;10;11;6;0;0
2012-12-21;4;44;24;28;22;7;4;0;0
2012-12-21;14;13;32;38;10;8;1;0;0
2012-12-21;41;42;20;4;29;7;11;0;0
2012-12-21;40;5;3;42;22;3;10;1;101835641
2012-12-25;22;5;4;47;41;3;11;0;0
2012-12-25;1;49;46;25;32;10;2;0;0
2012-12-25;1;5;43;9;33;3;6;0;0
2012-12-25;5;27;22;9;29;10;2;0;0
2012-12-25;14;20;32;23;18;3;10;0;15000000
2012-12-28;48;16;30;4;23;3;8;0;0
2012-12-28;12;32;44;46;27;7;6;0;0
2012-12-28;26;46;29;23;36;6;4;0;0
2012-12-28;42;40;18;47;48;5;11;0;0
2012-12-28;26;49;27;24;17;3;5;0;26703677
2013-01-01;50;28;42;11;9;7;3;0;0
2013-01-01;19;31;22;14;46;6;8;0;0
2013-01-01;29;45;11;23;43;9;1;0;0
2013-01-01;43;35;34;8;39;4;10;0;0
2013-01-01;36;49;2;7;8;11;1;3;38032608
2013-01-02;4;25;33;2;30;9;2;0;0
2013-01-02;8;50;26;49;34;9;11;0;0
2013-01-02;21;13;3;36;40;5;8;0;0
2013-01-02;15;25;44;48;12;5;9;0;0
2013-01-02;37;5;34;38;21;1;6;0;15000000
2013-01-03;15;33;5;39;25;11;5;0;0
2013-01-03;25;47;23;14;50;2;7;0;0
2013-01-03;25;17;39;5;47;2;9;0;0
2013-01-03;28;44;24;41;17;2;3;0;0
2013-01-03;1;11;36;29;42;4;5;0;32728379
2013-01-10;24;49;34;48;47;7;11;0;0
2013-01-10;22;50;24;28;34;8;1;0;0
2013-01-10;34;32;26;9;12;12;5;0;0
2013-01-10;34;32;48;8;1;5;2;0;0
2013-01-10;19;44;48;25;23;9;8;0;15000000
2013-01-11;31;38;7;34;2;2;6;0;0
2013-01-11;41;35;4;22;42;3;5;0;0
2013-01-11;24;16;36;19;35;9;11;0;0
2013-01-11;22;40;8;43;35;8;11;0;0
2013-01-11;19;33;29;30;7;3;8;0;15000000
2013-01-15;27;50;19;15;40;6;11;0;0
2013-01-15;46;31;35;7;6;12;1;0;0
2013-01-15;6;24;48;5;44;7;12;0;0
2013-01-15;13;31;37;41;4;2;11;0;0
2013-01-15;47;42;22;40;38;11;1;0;15000000
2013-01-18;10;34;7;21;35;2;3;0;0
2013-01-18;27;8;33;36;12;11;9;0;0
2013-01-18;3;37;28;18;21;7;10;0;0
2013-01-18;4;6;35;25;26;4;5;0;0
2013-01-18;39;26;27;30;4;10;3;0;25798102
2013-01-22;15;38;34;24;14;11;3;0;0
2013-01-22;8;12;3;40;15;12;6;0;0
2013-01-22;39;27;31;21;20;7;2;0;0
2013-01-22;24;49;43;2;47;1;8;0;0
2013-01-22;45;10;48;1;44;4;1;0;32974711
2013-01-25;26;21;45;46;37;9;7;0;0
2013-01-25;43;49;22;39;13;4;10;0;0
2013-01-25;37;17;41;12;15;11;1;0;0
2013-01-25;20;19;28;21;23;11;7;0;0
2013-01-25;3;10;37;18;31;2;4;1;44297359
2013-01-29;3;8;39;13;21;3;4;0;0
2013-01-29;11;45;41;48;28;9;4;0;0
2013-01-29;27;42;44;32;41;11;8;0;0
2013-01-29;1;46;21;38;18;5;9;0;0
2013-01-29;9;16;26;36;39;2;6;2;15000000
2013-02-04;17;27;42;24;40;2;8;0;0
2013-02-04;11;39;42;8;25;6;7;0;0
2013-02-04;23;20;22;28;1;1;8;0;0
2013-02-04;2;38;13;28;31;9;12;0;0
2013-02-04;17;12;41;29;25;1;4;0;15000000
2013-02-07;42;9;11;39;50;1;9;0;0
2013-02-07;12;11;33;17;29;7;4;0;0
2013-02-07;41;31;8;35;2;9;5;0;0
2013-02-07;4;35;16;10;14;12;3;0;0
2013-02-07;14;13;11;28;30;4;5;0;15000000
2013-02-08;15;50;12;22;25;4;1;0;0
2013-02-08;42;28;11;29;27;12;10;0;0
2013-02-08;27;36;48;44;31;12;5;0;0
2013-02-08;39;29;41;50;14;7;8;0;0
2013-02-08;21;36;37;42;48;4;7;0;32550628
2013-02-15;11;49;22;42;19;5;10;0;0
2013-02-15;5;26;4;15;17;9;12;0;0
2013-02-15;31;25;12;36;30;12;11;0;0
2013-02-15;15;43;27;49;2;3;7;0;0
2013-02-15;2;4;42;28;22;4;9;0;52030590
2013-02-19;48;5;35;20;45;9;3;0;0
2013-02-19;7;30;28;3;13;12;4;0;0
2013-02-19;45;14;32;43;10;12;3;0;0
2013-02-19;7;28;38;17;25;12;1;0;0
2013-02-19;28;30;44;12;15;9;8;1;60298933
2013-02-22;44;26;42;35;49;9;8;0;0
2013-02-22;3;20;27;35;48;9;10;0;0
2013-02-22;13;2;48;47;38;8;6;0;0
2013-02-22;11;28;25;44;23;10;6;0;0
2013-02-22;15;37;36;16;28;2;11;0;15000000
2013-02-26;22;5;36;1;50;8;7;0;0
2013-02-26;47;11;38;26;41;7;2;0;0
2013-02-26;29;42;5;19;9;11;2;0;0
2013-02-26;26;22;50;21;35;6;10;0;0
2013-02-26;3;12;13;17;30;2;6;0;21860645
2013-03-05;31;35;21;3;15;6;12;0;0
2013-03-05;38;24;43;3;17;2;12;0;0
2013-03-05;16;19;49;34;41;1;11;0;0
2013-03-05;26;39;17;13;38;5;10;0;0
2013-03-05;5;49;34;3;40;2;3;0;25320531
2013-03-09;7;46;15;44;5;3;9;0;0
2013-03-09;1;25;18;43;20;6;8;0;0
2013-03-09;14;19;4;12;16;7;5;0;0
2013-03-09;8;18;1;35;17;1;7;0;0
2013-03-09;5;18;16;42;9;7;9;0;15000000
2013-03-12;12;41;5;8;2;4;1;0;0
2013-03-12;38;42;39;12;46;6;8;0;0
2013-03-12;2;4;16;21;6;5;12;0;0
2013-03-12;35;48;3;34;40;4;3;0;0
2013-03-12;32;6;29;15;13;2;9;0;15000000
2013-03-15;20;3;21;6;38;7;6;0;0
2013-03-15;29;4;45;9;37;7;9;0;0
2013-03-15;27;12;31;2;13;11;9;0;0
2013-03-15;28;17;33;42;49;6;8;0;0
2013-03-15;24;14;39;4;21;10;3;0;15000000
2013-03-19;7;31;21;28;34;1;9;0;0
2013-03-19;32;6;7;34;39;12;8;0;0
2013-03-19;40;49;23;31;14;12;9;0;0
2013-03-19;9;21;20;36;12;7;6;0;0
2013-03-19;44;32;19;37;35;9;1;0;21971382
2013-03-22;47;16;3;1;23;2;7;0;0
2013-03-22;35;19;37;12;31;7;8;0;0
2013-03-22;23;14;42;27;38;8;7;0;0
2013-03-22;42;13;25;45;1;4;8;0;0
2013-03-22;27;32;12;34;49;9;8;0;100000000
2013-03-26;15;30;38;14;28;7;10;0;0
2013-03-26;24;28;34;39;50;3;12;0;0
2013-03-26;9;46;30;20;10;10;6;0;0
2013-03-26;1;47;43;25;19;8;12;0;0
2013-03-26;44;30;26;42;4;6;11;0;113430166
2013-03-29;2;30;26;28;10;2;9;0;0
2013-03-29;32;28;39;21;33;1;3;0;0
2013-03-29;8;26;7;39;31;10;4;0;0
2013-03-29;37;11;36;25;45;2;9;0;0
2013-03-29;44;30;46;43;13;9;5;1;132486744
2013-04-01;15;48;3;9;46;10;12;0;0
2013-04-01;29;34;17;33;14;10;9;0;0
2013-04-01;43;40;25;26;16;7;2;0;0
2013-04-01;2;29;32;10;27;12;10;0;0
2013-04-01;4;10;27;22;41;10;8;0;15000000
2013-04-06;9;21;11;34;42;1;12;0;0
2013-04-06;47;15;18;48;22;2;11;0;0
2013-04-06;11;29;40;24;45;4;1;0;0
2013-04-06;22;21;41;27;17;11;12;0;0
2013-04-06;34;33;40;31;37;6;1;0;22292668
2013-04-10;39;36;33;43;44;1;2;0;0
2013-04-10;2;24;38;40;1;6;2;0;0
2013-04-10;35;44;13;4;23;12;4;0;0
2013-04-10;2;1;14;4;46;5;6;0;0
2013-04-10;50;35;6;24;20;5;10;0;25391202
2013-04-16;2;43;44;20;33;4;9;0;0
2013-04-16;2;45;16;22;24;2;6;0;0
2013-04-16;5;14;32;33;40;10;4;0;0
2013-04-16;32;21;35;7;37;1;8;0;0
2013-04-16;33;50;22;1;11;4;6;1;15000000
2013-04-19;34;2;29;36;50;8;10;0;0
2013-04-19;19;11;17;37;25;11;9;0;0
2013-04-19;30;37;39;26;45;5;1;0;0
2013-04-19;34;40;24;6;14;1;8;0;0
2013-04-19;1;46;8;42;48;4;7;0;15000000
2013-04-23;41;32;18;29;19;8;9;0;0
2013-04-23;27;15;18;14;30;7;10;0;0
2013-04-23;10;31;3;39;29;5;8;0;0
2013-04-23;38;15;23;34;45;5;11;0;0
2013-04-23;50;4;1;7;10;4;11;0;21743067
2013-04-26;46;19;5;16;43;4;11;0;0
2013-04-26;5;15;28;24;48;8;11;0;0
2013-04-26;24;14;17;36;42;10;6;0;0
2013-04-26;3;47;17;37;20;4;11;0;0
2013-04-26;40;38;16;24;11;2;5;1;32469030
2013-04-30;16;47;26;9;13;6;12;0;0
2013-04-30;1;20;16;37;21;12;8;0;0
2013-04-30;12;1;5;44;22;6;3;0;0
2013-04-30;42;43;2;7;5;1;4;0;0
2013-04-30;13;50;40;43;36;9;5;0;15000000
2013-05-02;37;25;28;1;26;2;11;0;0
2013-05-02;17;36;21;7;13;3;12;0;0
2013-05-02;28;40;25;27;11;6;5;0;0
2013-05-02;35;31;21;27;30;7;6;0;0
2013-05-02;25;6;45;40;31;6;7;0;21947416
2013-05-03;30;19;25;49;2;11;10;0;0
2013-05-03;18;15;27;14;10;9;4;0;0
2013-05-03;9;3;46;5;27;7;9;0;0
2013-05-03;23;35;21;14;1;2;11;0;0
2013-05-03;33;31;19;8;39;7;2;0;40083119
2013-05-04;27;33;30;29;21;7;5;0;0
2013-05-04;16;15;24;7;18;3;6;0;0
2013-05-04;30;26;13;41;43;6;4;0;0
2013-05-04;15;33;11;28;44;4;10;0;0
2013-05-04;32;1;17;39;11;7;2;2;26538894
2013-05-07;46;26;12;15;50;9;11;0;0
2013-05-07;8;33;14;20;1;9;10;0;0
2013-05-07;38;23;20;48;22;6;8;0;0
2013-05-07;43;15;34;27;23;9;4;0;0
2013-05-07;28;4;33;12;15;1;10;0;26012633
2013-05-11;27;25;42;28;26;6;8;0;0
2013-05-11;29;21;19;10;7;11;5;0;0
2013-05-11;14;15;45;1;7;4;12;0;0
2013-05-11;13;1;26;22;27;8;9;0;0
2013-05-11;35;38;12;13;6;2;3;1;21594781
2013-05-14;32;21;4;37;13;7;8;0;0
2013-05-14;18;39;22;42;46;7;3;0;0
2013-05-14;8;3;31;49;12;2;6;0;0
2013-05-14;8;19;14;43;42;7;12;0;0
2013-05-14;24;7;8;36;27;11;5;0;51014670
2013-05-17;30;39;31;15;28;5;11;0;0
2013-05-17;14;50;6;19;9;3;11;0;0
2013-05-17;28;12;31;19;10;3;7;0;0
2013-05-17;34;7;10;20;9;12;1;0;0
2013-05-17;25;24;50;6;20;9;10;0;63210305
2013-05-21;13;14;15;12;46;10;8;0;0
2013-05-21;18;13;35;3;15;7;1;0;0
2013-05-21;1;46;23;47;35;3;8;0;0
2013-05-21;19;13;31;43;41;6;3;0;0
2013-05-21;29;19;8;28;7;9;5;0;71706904
2013-05-24;20;47;2;29;22;12;7;0;0
2013-05-24;11;12;9;22;44;1;3;0;0
2013-05-24;23;4;33;11;26;9;4;0;0
2013-05-24;16;11;12;17;27;5;4;0;0
2013-05-24;22;17;40;7;27;2;3;0;85427113
2013-05-28;6;1;5;34;13;9;2;0;0
2013-05-28;38;9;30;6;8;11;7;0;0
2013-05-28;19;39;9;46;2;9;1;0;0
2013-05-28;19;5;15;40;12;6;2;0;0
2013-05-28;34;38;13;8;26;3;11;1;95372874
2013-05-31;16;13;28;33;38;11;9;0;0
2013-05-31;7;2;47;10;43;9;12;0;0
2013-05-31;46;37;31;2;14;4;8;0;0
2013-05-31;26;11;33;24;39;12;5;0;0
2013-05-31;29;43;28;34;27;10;5;0;15000000
2013-06-08;24;29;45;49;41;8;11;0;0
2013-06-08;26;6;35;23;47;4;1;0;0
2013-06-08;35;13;26;24;43;6;5;0;0
2013-06-08;48;44;20;49;1;5;12;0;0
2013-06-08;17;47;16;49;31;3;11;0;39969189
2013-06-09;32;16;30;17;26;8;1;0;0
2013-06-09;22;16;21;40;45;10;4;0;0
2013-06-09;26;17;33;14;47;1;4;0;0
2013-06-09;24;11;6;25;34;5;3;0;0
2013-06-09;11;23;25;32;37;4;7;2;25602948
2013-06-12;35;47;22;38;2;11;10;0;0
2013-06-12;40;44;13;35;46;12;8;0;0
2013-06-12;24;42;49;47;22;9;12;0;0
2013-06-12;25;22;27;20;46;10;5;0;0
2013-06-12;18;31;36;2;1;7;10;0;24886473
2013-06-14;45;34;41;5;13;2;12;0;0
2013-06-14;33;4;11;27;28;2;1;0;0
2013-06-14;35;6;3;28;21;3;1;0;0
2013-06-14;45;48;16;41;2;7;5;0;0
2013-06-14;41;25;48;10;47;6;10;0;131383087
2013-06-18;9;41;35;34;3;4;12;0;0
2013-06-18;4;11;17;40;46;9;10;0;0
2013-06-18;39;40;38;12;1;9;2;0;0
2013-06-18;1;7;37;42;35;6;3;0;0
2013-06-18;24;33;17;41;44;11;1;0;146642974
2013-06-21;47;42;11;35;12;8;1;0;0
2013-06-21;28;12;16;42;15;4;3;0;0
2013-06-21;42;28;2;50;36;11;5;0;0
2013-06-21;18;11;21;48;34;1;3;0;0
2013-06-21;30;11;36;45;10;1;2;0;168458397
2013-06-25;13;3;23;1;29;4;6;0;0
2013-06-25;15;33;3;43;16;6;11;0;0
2013-06-25;18;24;10;27;46;1;9;0;0
2013-06-25;32;23;9;11;16;4;6;0;0
2013-06-25;4;13;35;27;5;2;1;2;187937614
2013-06-28;27;13;38;26;4;5;2;0;0
2013-06-28;4;22;32;3;41;3;2;0;0
2013-06-28;34;37;40;24;14;12;6;0;0
2013-06-28;3;7;19;36;44;8;7;0;0
2013-06-28;15;1;47;28;35;7;1;1;15000000
2013-07-05;46;33;32;50;18;6;12;0;0
2013-07-05;1;33;28;34;10;7;6;0;0
2013-07-05;4;16;3;42;18;6;1;0;0
2013-07-05;6;42;36;8;26;8;12;0;0
2013-07-05;43;27;13;28;42;4;6;0;32317752
2013-07-06;49;23;1;22;7;9;6;0;0
2013-07-06;21;11;23;29;24;11;1;0;0
2013-07-06;35;50;41;37;20;10;1;0;0
2013-07-06;7;49;31;36;50;6;9;0;0
2013-07-06;14;26;45;50;7;2;7;0;100000000
2013-07-16;10;3;16;37;18;2;12;0;0
2013-07-16;34;28;3;8;31;5;9;0;0
2013-07-16;48;41;23;36;1;10;2;0;0
2013-07-16;1;15;10;33;36;1;2;0;0
2013-07-16;50;34;47;19;23;4;6;1;22078146
2013-07-19;7;31;27;19;20;5;6;0;0
2013-07-19;42;20;8;49;47;11;3;0;0
2013-07-19;44;23;27;28;20;1;10;0;0
2013-07-19;26;42;50;46;9;3;5;0;0
2013-07-19;24;35;13;26;16;5;2;1;15000000
2013-07-23;3;28;6;26;50;3;1;0;0
2013-07-23;6;28;18;24;44;5;12;0;0
2013-07-23;15;3;45;37;18;7;6;0;0
2013-07-23;4;17;30;23;14;9;7;0;0
2013-07-23;14;15;16;19;44;4;5;1;15000000
2013-07-26;14;40;46;3;11;6;8;0;0
2013-07-26;14;30;42;21;22;7;1;0;0
2013-07-26;1;10;45;28;23;12;11;0;0
2013-07-26;39;7;18;27;36;8;7;0;0
2013-07-26;12;23;29;38;49;3;4;0;15141986
2013-07-30;4;32;3;2;23;5;3;0;0
2013-07-30;12;1;45;26;49;2;4;0;0
2013-07-30;22;4;43;23;9;11;1;0;0
2013-07-30;1;31;16;22;36;11;9;0;0
2013-07-30;3;14;4;11;43;1;6;0;22036079
2013-08-01;7;34;14;2;12;5;12;0;0
2013-08-01;5;19;35;49;4;11;5;0;0
2013-08-01;19;7;46;17;18;8;2;0;0
2013-08-01;46;23;4;45;43;6;4;0;0
2013-08-01;22;26;47;2;20;9;5;0;22485855
2013-08-02;7;33;28;36;1;2;12;0;0
2013-08-02;19;6;8;9;39;1;11;0;0
2013-08-02;19;4;24;3;39;7;6;0;0
2013-08-02;32;49;19;43;41;1;2;0;0
2013-08-02;14;44;11;34;9;11;10;0;32916240
2013-08-03;39;26;49;11;4;4;9;0;0
2013-08-03;43;24;39;41;8;10;1;0;0
2013-08-03;43;10;17;35;6;3;5;0;0
2013-08-03;44;34;24;18;36;12;3;0;0
2013-08-03;20;42;23;28;3;8;11;1;51689985
2013-08-10;46;26;17;47;33;6;2;0;0
2013-08-10;30;8;40;21;31;9;5;0;0
2013-08-10;26;9;34;2;25;8;4;0;0
2013-08-10;37;45;11;4;10;12;6;0;0
2013-08-10;23;24;33;42;26;5;3;0;32466476
2013-08-11;48;23;42;27;45;7;1;0;0
2013-08-11;43;27;13;3;18;9;2;0;0
2013-08-11;49;23;25;48;38;1;4;0;0
2013-08-11;16;37;10;13;30;7;1;0;0
2013-08-11;35;20;42;43;28;8;10;2;15000000
2013-08-13;40;39;10;30;24;9;6;0;0
2013-08-13;44;19;28;45;24;6;3;0;0
2013-08-13;38;26;29;25;43;6;2;0;0
2013-08-13;44;37;46;48;6;10;1;0;0
2013-08-13;5;20;47;17;50;1;4;0;59358856
2013-08-16;27;23;15;45;41;9;2;0;0
2013-08-16;37;48;40;35;26;9;11;0;0
2013-08-16;41;29;24;38;30;2;4;0;0
2013-08-16;12;38;14;23;11;5;3;0;0
2013-08-16;20;24;27;37;39;5;10;0;70976896
2013-08-20;26;1;13;41;33;10;4;0;0
2013-08-20;14;19;26;22;40;5;12;0;0
