Date;N1;N2;N3;N4;N5;E1;E2;Winner;Gain;Result
2018-08-07;07;20;32;44;48;05;08;0;0;lose
2018-08-07;07;10;16;40;42;01;12;0;0;lose
2018-08-07;13;26;32;48;49;08;11;0;0;lose
2018-08-03;7;26;36;38;43;6;12;0;68000000;win
2018-08-03;11;13;14;23;40;01;08;0;0;lose
2018-08-03;27;28;38;44;50;02;05;0;0;lose
2018-08-03;08;14;15;21;23;03;04;0;0;lose
2018-08-03;06;18;31;35;48;05;08;0;0;lose
2018-07-31;20;25;34;42;45;6;11;0;56000000;win
2018-07-31;01;12;24;34;43;10;11;0;0;lose
2018-07-31;08;22;23;40;42;06;08;0;0;lose
2018-07-31;04;05;25;31;36;05;07;0;0;lose
2018-07-31;01;24;30;34;47;07;08;0;0;lose
2018-07-27;11;17;22;23;41;6;11;0;47000000;win
2018-07-27;01;33;35;39;48;01;07;0;0;lose
2018-07-27;01;20;42;44;47;01;08;0;0;lose
2018-07-27;08;10;14;41;45;03;08;0;0;lose
2018-07-27;02;16;34;41;44;06;11;0;0;lose
2018-07-24;2;4;23;39;40;3;9;0;35000000;win
2018-07-24;04;14;21;35;46;01;09;0;0;lose
2018-07-24;12;19;21;30;31;07;08;0;0;lose
2018-07-24;05;22;26;29;40;01;04;0;0;lose
2018-07-24;18;26;27;33;43;04;08;0;0;lose
2018-07-20;2;15;40;43;46;3;6;0;27000000;win
2018-07-20;15;30;31;37;40;05;08;0;0;lose
2018-07-20;12;19;32;38;49;03;06;0;0;lose
2018-07-20;16;18;29;35;44;01;10;0;0;lose
2018-07-20;07;16;21;40;43;02;12;0;0;lose
2018-07-17;4;6;27;48;50;1;11;0;17000000;win
2018-07-17;12;28;29;31;48;04;09;0;0;lose
2018-07-17;12;14;18;42;43;04;05;0;0;lose
2018-07-17;07;24;35;45;48;05;06;0;0;lose
2018-07-17;06;11;23;37;41;07;09;0;0;lose
2018-07-13;1;4;14;21;49;2;12;1;17000000;win
2018-07-13;11;24;33;36;46;07;09;0;0;lose
2018-07-13;20;21;30;40;43;09;11;0;0;lose
2018-07-13;05;10;12;38;45;05;11;0;0;lose
2018-07-13;08;09;18;23;31;08;12;0;0;lose
2018-07-10;3;8;26;33;45;7;10;1;65000000;win
2018-07-10;07;24;26;35;36;08;12;0;0;lose
2018-07-10;02;12;13;32;41;03;06;0;0;lose
2018-07-10;01;04;16;31;42;04;10;0;0;lose
2018-07-10;03;07;08;21;42;02;11;0;0;lose
2018-07-06;8;30;33;38;48;2;10;0;55000000;win
2018-07-06;02;05;10;23;25;05;06;0;0;lose
2018-07-06;18;42;44;47;50;10;11;0;0;lose
2018-07-06;07;23;39;43;47;03;08;0;0;lose
2018-07-06;05;06;28;38;39;07;12;0;0;lose
2018-07-03;1;12;15;29;48;3;5;0;44000000;win
2018-07-03;03;04;19;23;34;02;09;0;0;lose
2018-07-03;04;14;17;24;48;01;11;0;0;lose
2018-07-03;08;24;30;33;39;03;04;0;0;lose
2018-07-03;10;15;31;48;50;01;10;0;0;lose
2018-06-29;15;21;23;40;48;3;12;0;36000000;win
2018-06-29;01;13;27;32;44;08;09;0;0;lose
2018-06-29;06;09;19;32;37;04;05;0;0;lose
2018-06-29;02;03;06;15;47;01;06;0;0;lose
2018-06-29;03;14;22;25;50;02;03;0;0;lose
2018-06-26;15;16;20;34;50;4;7;0;24000000;win
2018-06-26;07;23;25;40;43;02;03;0;0;lose
2018-06-26;10;19;22;41;45;01;02;0;0;lose
2018-06-26;12;21;34;40;50;03;05;0;0;lose
2018-06-26;05;23;27;43;47;04;05;0;0;lose
2018-06-22;14;25;39;41;44;2;8;0;17000000;win
2018-06-22;07;09;25;39;47;06;12;0;0;lose
2018-06-22;08;12;15;27;43;09;10;0;0;lose
2018-06-22;17;34;37;45;48;01;05;0;0;lose
2018-06-22;02;07;32;45;49;05;09;0;0;lose
2018-06-19;7;19;26;42;50;4;9;1;36000000;win
2018-06-19;04;22;34;37;48;04;07;0;0;lose
2018-06-19;09;15;28;32;50;01;08;0;0;lose
2018-06-19;14;28;33;36;47;02;11;0;0;lose
2018-06-19;03;16;32;45;49;06;11;0;0;lose
2018-06-15;23;26;33;38;49;1;12;0;28000000;win
2018-06-15;06;08;15;16;33;04;05;0;0;lose
2018-06-15;06;07;20;27;32;08;10;0;0;lose
2018-06-15;01;08;19;26;41;04;06;0;0;lose
2018-06-15;01;07;10;23;41;04;08;0;0;lose
2018-06-12;7;21;23;36;38;6;8;0;17000000;win
2018-06-12;01;09;20;39;42;01;12;0;0;lose
2018-06-12;15;21;26;39;41;01;02;0;0;lose
2018-06-12;20;26;37;45;47;01;04;0;0;lose
2018-06-12;12;21;33;36;39;03;11;0;0;lose
2018-06-08;8;19;32;43;46;2;8;1;17000000;win
2018-06-08;27;31;32;42;46;02;12;0;0;lose
2018-06-08;06;28;31;36;45;04;06;0;0;lose
2018-06-08;06;08;25;27;49;07;11;0;0;lose
2018-06-08;02;06;15;22;49;02;03;0;0;lose
2018-06-05;9;15;22;39;46;4;5;1;17000000;win
2018-06-05;28;32;33;47;48;02;11;0;0;lose
2018-06-05;02;19;23;27;43;02;09;0;0;lose
2018-06-05;02;04;10;17;44;01;09;0;0;lose
2018-06-05;12;13;28;37;48;06;08;0;0;lose
2018-06-01;17;18;24;29;40;4;5;2;74000000;win
2018-06-01;06;08;14;40;49;01;09;0;0;lose
2018-06-01;04;05;16;18;21;06;08;0;0;lose
2018-06-01;06;12;19;27;37;01;04;0;0;lose
2018-06-01;15;17;32;37;39;03;11;0;0;lose
2018-05-29;6;11;20;38;43;2;4;0;66000000;win
2018-05-29;04;11;23;43;48;01;11;0;0;lose
2018-05-29;13;14;26;29;41;02;11;0;0;lose
2018-05-29;02;03;13;25;26;01;10;0;0;lose
2018-05-29;04;12;18;28;48;07;08;0;0;lose
2018-05-25;13;15;16;28;41;4;5;0;57000000;win
2018-05-25;04;07;10;43;45;02;07;0;0;lose
2018-05-25;02;09;29;31;32;04;05;0;0;lose
2018-05-25;01;23;26;30;49;05;11;0;0;lose
2018-05-25;13;16;28;29;47;02;04;0;0;lose
2018-05-22;1;11;37;41;48;8;12;0;45000000;win
2018-05-22;01;05;06;29;43;02;07;0;0;lose
2018-05-22;23;25;27;31;46;03;05;0;0;lose
2018-05-22;13;19;25;41;43;07;08;0;0;lose
2018-05-22;11;32;35;40;50;01;04;0;0;lose
2018-05-18;5;8;10;13;31;3;6;0;37000000;win
2018-05-18;05;12;32;34;41;05;09;0;0;lose
2018-05-18;16;35;41;46;50;04;11;0;0;lose
2018-05-18;08;14;25;30;37;07;11;0;0;lose
2018-05-18;06;12;14;20;28;06;09;0;0;lose
2018-05-15;4;16;20;31;39;2;12;0;25000000;win
2018-05-15;07;28;41;43;46;05;10;0;0;lose
2018-05-15;11;28;34;36;50;05;06;0;0;lose
2018-05-15;18;27;37;44;45;09;10;0;0;lose
2018-05-15;03;13;23;44;45;08;09;0;0;lose
2018-05-11;3;22;34;49;50;8;11;0;17000000;win
2018-05-11;03;23;24;38;50;01;05;0;0;lose
2018-05-11;03;07;12;16;41;03;07;0;0;lose
2018-05-11;04;12;28;32;47;04;09;0;0;lose
2018-05-11;07;15;17;18;42;02;09;0;0;lose
2018-05-08;17;25;35;39;44;2;5;1;45000000;win
2018-05-08;03;11;13;19;40;02;12;0;0;lose
2018-05-08;01;21;32;46;49;05;09;0;0;lose
2018-05-08;01;12;23;33;40;02;10;0;0;lose
2018-05-08;09;14;32;36;41;04;07;0;0;lose
2018-05-04;6;12;23;39;45;9;12;0;36000000;win
2018-05-04;02;17;20;25;39;06;09;0;0;lose
2018-05-04;07;33;42;45;48;01;12;0;0;lose
2018-05-04;03;39;43;46;49;04;11;0;0;lose
2018-05-04;17;18;23;25;29;05;09;0;0;lose
2018-05-01;6;15;17;42;48;4;6;0;24000000;win
2018-05-01;04;10;12;14;35;09;11;0;0;lose
2018-05-01;11;17;44;45;50;01;02;0;0;lose
2018-05-01;05;11;14;44;49;01;03;0;0;lose
2018-05-01;04;08;16;39;41;07;08;0;0;lose
2018-04-27;12;24;40;41;46;5;12;0;17000000;win
2018-04-27;22;38;41;42;43;03;06;0;0;lose
2018-04-27;05;27;35;37;50;07;10;0;0;lose
2018-04-27;12;31;35;46;47;01;11;0;0;lose
2018-04-27;20;22;33;44;46;02;08;0;0;lose
2018-04-24;20;23;28;30;44;3;7;1;138000000;win
2018-04-24;03;09;18;36;40;02;10;0;0;lose
2018-04-24;05;06;10;21;48;09;11;0;0;lose
2018-04-24;01;09;21;42;46;08;12;0;0;lose
2018-04-24;29;30;33;42;43;07;10;0;0;lose
2018-04-20;3;16;25;39;44;7;11;0;130000000;win
2018-04-20;04;08;17;19;37;01;07;0;0;lose
2018-04-20;09;15;19;24;36;05;10;0;0;lose
2018-04-20;15;16;23;28;36;05;06;0;0;lose
2018-04-20;03;14;26;32;36;01;12;0;0;lose
2018-04-17;15;27;33;39;50;4;6;0;25000000;win
2018-04-17;02;06;31;33;43;02;11;0;0;lose
2018-04-17;10;12;23;38;44;03;08;0;0;lose
2018-04-17;03;07;15;43;50;07;09;0;0;lose
2018-04-17;02;04;07;11;21;03;07;0;0;lose
2018-04-13;5;25;34;48;50;6;7;0;17000000;win
2018-04-13;13;18;28;40;45;05;11;0;0;lose
2018-04-13;04;10;16;18;26;11;12;0;0;lose
2018-04-13;07;24;32;39;42;05;07;0;0;lose
2018-04-13;25;28;34;35;41;01;06;0;0;lose
2018-04-10;14;27;39;46;48;11;12;1;17000000;win
2018-04-10;01;08;12;17;48;04;09;0;0;lose
2018-04-10;07;27;34;41;49;08;10;0;0;lose
2018-04-10;17;41;42;44;45;06;12;0;0;lose
2018-04-10;02;05;13;31;40;04;05;0;0;lose
2018-04-06;1;29;33;45;47;4;8;1;76000000;win
2018-04-06;22;33;34;36;50;04;09;0;0;lose
2018-04-06;03;07;15;40;44;06;11;0;0;lose
2018-04-06;07;08;33;35;48;01;11;0;0;lose
2018-04-06;02;35;43;44;50;02;08;0;0;lose
2018-04-03;3;8;16;40;43;5;8;0;67000000;win
2018-04-03;07;11;12;20;47;06;12;0;0;lose
2018-04-03;10;12;14;16;50;06;12;0;0;lose
2018-04-03;06;07;13;16;39;09;12;0;0;lose
2018-04-03;22;23;24;29;33;09;11;0;0;lose
2018-03-30;12;17;28;35;47;7;11;0;58000000;win
2018-03-30;08;10;18;38;42;02;11;0;0;lose
2018-03-30;07;28;34;42;48;04;10;0;0;lose
2018-03-30;04;05;16;19;26;09;12;0;0;lose
2018-03-30;18;19;23;38;42;06;07;0;0;lose
2018-03-27;17;20;23;40;46;9;10;0;46000000;win
2018-03-27;18;20;38;44;46;03;06;0;0;lose
2018-03-27;08;22;33;35;46;04;09;0;0;lose
2018-03-27;04;09;24;27;38;05;06;0;0;lose
2018-03-27;18;22;29;35;42;09;12;0;0;lose
2018-03-23;5;7;11;46;50;8;11;0;37000000;win
2018-03-23;16;24;26;36;37;05;09;0;0;lose
2018-03-23;02;04;06;07;34;03;06;0;0;lose
2018-03-23;08;11;37;38;48;03;06;0;0;lose
2018-03-23;19;22;34;46;50;01;06;0;0;lose
2018-03-20;26;29;37;39;44;9;11;0;25000000;win
2018-03-20;12;14;34;43;50;05;09;0;0;lose
2018-03-20;01;03;06;31;36;06;09;0;0;lose
2018-03-20;06;17;21;43;48;05;10;0;0;lose
2018-03-20;26;29;32;34;38;07;08;0;0;lose
2018-03-16;4;17;24;27;31;10;11;0;17000000;win
2018-03-16;06;12;13;39;48;02;12;0;0;lose
2018-03-16;04;16;19;34;35;01;05;0;0;lose
2018-03-16;24;26;40;46;50;05;10;0;0;lose
2018-03-16;06;08;19;29;50;01;07;0;0;lose
2018-03-13;9;11;13;33;49;6;12;1;61000000;win
2018-03-13;10;25;43;47;50;02;08;0;0;lose
2018-03-13;12;22;27;30;44;08;09;0;0;lose
2018-03-13;05;22;23;28;50;06;09;0;0;lose
2018-03-13;03;11;17;35;44;10;12;0;0;lose
2018-03-09;9;14;21;32;44;1;12;0;50000000;win
2018-03-09;01;02;10;15;44;02;09;0;0;lose
2018-03-09;07;14;26;39;49;01;07;0;0;lose
2018-03-09;19;33;35;40;46;04;05;0;0;lose
2018-03-09;07;13;15;42;43;02;12;0;0;lose
2018-03-06;15;20;26;31;44;2;9;0;37000000;win
2018-03-06;05;06;10;41;44;05;11;0;0;lose
2018-03-06;01;34;37;42;50;04;06;0;0;lose
2018-03-06;16;24;27;34;49;09;11;0;0;lose
2018-03-06;04;18;28;36;47;02;05;0;0;lose
2018-03-02;2;7;34;45;48;1;12;0;28000000;win
2018-03-02;09;31;33;36;39;04;12;0;0;lose
2018-03-02;17;25;28;34;44;02;12;0;0;lose
2018-03-02;09;17;41;44;48;04;07;0;0;lose
2018-03-02;08;13;15;21;40;03;08;0;0;lose
2018-02-27;3;31;41;48;50;8;11;0;17000000;win
2018-02-27;10;11;21;33;37;08;09;0;0;lose
2018-02-27;12;17;19;30;42;01;03;0;0;lose
2018-02-27;16;31;39;43;49;06;07;0;0;lose
2018-02-27;02;26;27;36;50;01;02;0;0;lose
2018-02-23;10;17;18;28;47;3;7;2;174000000;win
2018-02-23;09;15;20;26;30;01;04;0;0;lose
2018-02-23;01;04;20;21;26;04;06;0;0;lose
2018-02-23;04;12;21;46;48;03;04;0;0;lose
2018-02-23;12;14;24;41;46;05;07;0;0;lose
2018-02-20;6;14;19;25;29;5;11;0;160000000;win
2018-02-20;02;04;06;16;37;06;08;0;0;lose
2018-02-20;04;08;14;17;39;03;10;0;0;lose
2018-02-20;28;34;38;39;48;07;09;0;0;lose
2018-02-20;23;28;36;39;44;03;08;0;0;lose
2018-02-16;10;12;23;32;50;4;10;0;151000000;win
2018-02-16;07;09;16;30;35;06;11;0;0;lose
2018-02-16;08;23;26;27;44;02;08;0;0;lose
2018-02-16;05;06;09;15;16;06;09;0;0;lose
2018-02-16;02;03;29;32;39;02;08;0;0;lose
2018-02-13;10;13;17;21;44;1;10;0;138000000;win
2018-02-13;12;32;35;44;46;08;09;0;0;lose
2018-02-13;03;06;31;32;34;04;12;0;0;lose
2018-02-13;08;11;15;25;40;05;06;0;0;lose
2018-02-13;10;18;28;37;42;07;11;0;0;lose
2018-02-09;22;31;36;38;44;1;11;0;128000000;win
2018-02-09;09;13;15;24;46;06;10;0;0;lose
2018-02-09;03;10;23;27;44;01;07;0;0;lose
2018-02-09;04;18;21;22;33;09;11;0;0;lose
2018-02-09;10;12;17;25;46;01;10;0;0;lose
2018-02-06;8;17;28;34;38;6;12;0;116000000;win
2018-02-06;09;19;24;38;46;03;08;0;0;lose
2018-02-06;27;32;35;39;50;08;12;0;0;lose
2018-02-06;09;26;40;44;48;03;08;0;0;lose
2018-02-06;03;06;36;43;48;04;06;0;0;lose
2018-02-02;14;34;36;39;48;2;3;0;108000000;win
2018-02-02;12;15;30;36;41;04;12;0;0;lose
2018-02-02;09;18;19;26;41;09;12;0;0;lose
2018-02-02;02;03;12;22;29;04;07;0;0;lose
2018-02-02;02;17;22;24;31;08;11;0;0;lose
2018-01-30;11;15;21;27;35;4;5;0;98000000;win
2018-01-30;13;19;36;40;44;03;04;0;0;lose
2018-01-30;04;24;33;39;46;10;12;0;0;lose
2018-01-30;08;10;24;35;42;04;05;0;0;lose
2018-01-30;05;08;09;46;49;05;06;0;0;lose
2018-01-26;6;15;24;28;48;4;9;0;90000000;win
2018-01-26;03;28;29;38;46;06;09;0;0;lose
2018-01-26;09;19;29;47;49;02;10;0;0;lose
2018-01-26;04;09;12;15;35;06;10;0;0;lose
2018-01-26;02;06;10;16;30;03;12;0;0;lose
2018-01-23;5;8;9;23;24;7;8;0;81000000;win
2018-01-23;06;23;24;32;37;03;04;0;0;lose
2018-01-23;12;21;32;34;41;01;04;0;0;lose
2018-01-23;19;20;26;43;49;08;12;0;0;lose
2018-01-23;10;19;33;36;37;04;11;0;0;lose
2018-01-19;3;8;17;44;50;2;7;0;74000000;win
2018-01-19;02;09;16;34;47;07;09;0;0;lose
2018-01-19;09;22;26;35;45;02;09;0;0;lose
2018-01-19;25;28;29;39;42;05;12;0;0;lose
2018-01-19;02;04;05;16;41;02;10;0;0;lose
2018-01-16;20;23;31;34;46;3;12;0;60000000;win
2018-01-16;01;05;29;40;42;02;08;0;0;lose
2018-01-16;02;10;25;29;41;11;12;0;0;lose
2018-01-16;02;10;19;23;28;07;10;0;0;lose
2018-01-16;18;21;27;28;37;08;10;0;0;lose
2018-01-12;13;21;23;30;45;4;6;0;50000000;win
2018-01-12;03;26;31;46;48;03;07;0;0;lose
2018-01-12;06;18;35;46;49;03;09;0;0;lose
2018-01-12;04;27;32;33;44;04;05;0;0;lose
2018-01-12;03;10;11;17;39;02;08;0;0;lose
2018-01-09;6;12;15;38;49;2;9;0;37000000;win
2018-01-09;23;25;27;36;45;04;11;0;0;lose
2018-01-09;10;39;44;46;47;01;12;0;0;lose
2018-01-09;01;23;30;37;43;01;03;0;0;lose
2018-01-09;04;11;17;23;38;05;09;0;0;lose
2018-01-05;2;5;20;38;41;4;8;0;28000000;win
2018-01-05;11;19;28;29;38;02;10;0;0;lose
2018-01-05;12;18;23;36;38;02;11;0;0;lose
2018-01-05;19;22;26;29;49;07;09;0;0;lose
2018-01-05;12;33;37;45;48;02;04;0;0;lose
2018-01-02;10;20;21;28;48;1;8;0;17000000;win
2018-01-02;06;15;22;27;41;07;10;0;0;lose
2018-01-02;12;15;37;44;47;01;06;0;0;lose
2018-01-02;04;07;12;13;15;01;07;0;0;lose
2018-01-02;20;35;40;45;50;02;03;0;0;lose
2017-12-29;4;8;22;23;48;1;12;1;37000000;win
2017-12-29;18;20;21;36;42;08;10;0;0;lose
2017-12-29;24;29;34;38;49;04;10;0;0;lose
2017-12-29;03;14;17;39;49;06;08;0;0;lose
2017-12-29;06;07;14;38;45;01;08;0;0;lose
2017-12-26;4;17;30;43;44;2;10;0;25000000;win
2017-12-26;05;16;32;43;47;02;09;0;0;lose
2017-12-26;03;06;09;23;38;05;06;0;0;lose
2017-12-26;01;06;18;22;32;02;11;0;0;lose
2017-12-26;01;08;09;10;36;04;05;0;0;lose
2017-12-22;5;24;30;31;43;3;6;0;17000000;win
2017-12-22;01;04;09;17;47;09;11;0;0;lose
2017-12-22;05;15;20;24;45;01;04;0;0;lose
2017-12-22;08;11;24;35;43;02;07;0;0;lose
2017-12-22;07;21;35;41;49;07;08;0;0;lose
2017-12-19;8;15;30;38;46;4;7;1;135000000;win
2017-12-19;04;06;19;21;42;01;11;0;0;lose
2017-12-19;19;25;33;37;39;02;04;0;0;lose
2017-12-19;08;09;18;41;43;03;10;0;0;lose
2017-12-19;02;04;05;22;35;08;10;0;0;lose
2017-12-15;25;30;31;42;50;2;11;0;126000000;win
2017-12-15;06;11;24;29;32;01;02;0;0;lose
2017-12-15;03;09;18;19;34;02;10;0;0;lose
2017-12-15;01;28;33;36;41;04;06;0;0;lose
2017-12-15;04;19;37;45;46;05;10;0;0;lose
2017-12-12;20;37;39;44;50;4;8;0;115000000;win
2017-12-12;02;18;33;41;43;01;03;0;0;lose
2017-12-12;09;15;33;37;47;08;12;0;0;lose
2017-12-12;06;30;32;36;40;02;09;0;0;lose
2017-12-12;11;14;18;25;32;06;11;0;0;lose
2017-12-08;4;22;30;32;34;3;4;0;106000000;win
2017-12-08;09;11;18;32;36;01;05;0;0;lose
2017-12-08;15;19;30;38;48;03;09;0;0;lose
2017-12-08;21;25;30;32;38;07;12;0;0;lose
2017-12-08;06;15;37;41;48;07;08;0;0;lose
2017-12-05;11;36;43;44;48;2;7;0;97000000;win
2017-12-05;04;13;20;41;44;04;08;0;0;lose
2017-12-05;02;08;15;33;38;04;11;0;0;lose
2017-12-05;04;15;20;28;35;03;08;0;0;lose
2017-12-05;01;05;07;35;41;08;10;0;0;lose
2017-12-01;5;24;29;35;46;11;12;0;89000000;win
2017-12-01;01;06;13;19;23;06;12;0;0;lose
2017-12-01;01;02;21;28;38;01;12;0;0;lose
2017-12-01;11;15;25;34;38;04;08;0;0;lose
2017-12-01;10;19;22;34;48;01;03;0;0;lose
2017-11-28;1;6;12;18;42;2;7;0;80000000;win
2017-11-28;11;19;33;39;42;01;03;0;0;lose
2017-11-28;08;11;18;22;31;01;09;0;0;lose
2017-11-28;05;11;19;32;37;07;11;0;0;lose
2017-11-28;03;15;18;22;38;08;09;0;0;lose
2017-11-24;19;24;28;30;50;3;10;0;73000000;win
2017-11-24;13;30;31;41;46;06;10;0;0;lose
2017-11-24;13;34;35;40;45;03;12;0;0;lose
2017-11-24;03;05;12;25;26;06;09;0;0;lose
2017-11-24;04;17;31;33;50;10;12;0;0;lose
2017-11-21;2;10;14;28;31;5;7;0;60000000;win
2017-11-21;22;31;32;33;36;07;09;0;0;lose
2017-11-21;07;19;34;37;50;01;05;0;0;lose
2017-11-21;01;08;27;39;47;04;12;0;0;lose
2017-11-21;06;11;38;43;45;02;03;0;0;lose
2017-11-17;20;26;35;36;42;5;12;0;50000000;win
2017-11-17;03;16;27;35;37;03;10;0;0;lose
2017-11-17;05;11;23;31;49;09;12;0;0;lose
2017-11-17;07;20;23;38;48;02;03;0;0;lose
2017-11-17;03;15;39;43;46;01;05;0;0;lose
2017-11-14;14;16;39;40;41;8;10;0;38000000;win
2017-11-14;18;19;27;31;50;01;09;0;0;lose
2017-11-14;03;09;17;32;39;02;06;0;0;lose
2017-11-14;02;18;20;40;47;03;11;0;0;lose
2017-11-14;02;11;20;36;49;01;10;0;0;lose
2017-11-10;13;22;29;36;37;1;9;0;29000000;win
2017-11-10;23;39;41;48;49;03;10;0;0;lose
2017-11-10;06;10;19;36;46;01;11;0;0;lose
2017-11-10;24;31;37;39;41;04;06;0;0;lose
2017-11-10;17;40;45;46;48;02;12;0;0;lose
2017-11-07;7;19;20;37;41;2;12;0;17000000;win
2017-11-07;07;24;26;38;47;02;03;0;0;lose
2017-11-07;17;25;26;30;35;01;12;0;0;lose
2017-11-07;09;15;18;22;35;07;12;0;0;lose
2017-11-07;02;06;20;25;31;02;03;0;0;lose
2017-11-03;5;12;17;33;41;4;9;1;28000000;win
2017-11-03;17;22;24;42;50;02;05;0;0;lose
2017-11-03;01;19;28;30;40;02;12;0;0;lose
2017-11-03;02;04;07;49;50;01;04;0;0;lose
2017-11-03;02;07;11;15;50;04;05;0;0;lose
2017-10-31;1;12;36;43;46;3;5;0;17000000;win
2017-10-31;05;13;31;38;48;03;05;0;0;lose
2017-10-31;06;10;11;16;27;01;02;0;0;lose
2017-10-31;07;11;18;27;42;01;11;0;0;lose
2017-10-31;04;26;35;45;49;06;10;0;0;lose
2017-10-27;3;16;23;32;39;1;4;1;17000000;win
2017-10-27;07;13;18;21;44;02;10;0;0;lose
2017-10-27;13;20;39;44;50;10;11;0;0;lose
2017-10-27;06;07;36;40;42;03;08;0;0;lose
2017-10-27;06;29;31;45;49;08;09;0;0;lose
2017-10-24;9;11;13;27;33;7;10;1;64000000;win
2017-10-24;08;17;26;35;47;03;06;0;0;lose
2017-10-24;03;26;31;39;43;08;11;0;0;lose
2017-10-24;02;05;09;27;32;06;08;0;0;lose
2017-10-24;06;29;33;36;38;06;09;0;0;lose
2017-10-20;4;17;23;27;30;3;8;0;54000000;win
2017-10-20;09;14;19;24;27;06;11;0;0;lose
2017-10-20;02;03;23;25;47;02;12;0;0;lose
2017-10-20;01;20;45;46;48;06;12;0;0;lose
2017-10-20;16;21;46;49;50;05;12;0;0;lose
2017-10-17;13;17;19;26;36;2;3;0;41000000;win
2017-10-17;14;20;26;32;37;06;12;0;0;lose
2017-10-17;04;07;24;36;45;06;12;0;0;lose
2017-10-17;01;10;11;15;41;04;08;0;0;lose
2017-10-17;05;26;28;38;40;03;10;0;0;lose
2017-10-13;23;29;37;45;50;5;11;0;31000000;win
2017-10-13;05;12;30;35;48;03;08;0;0;lose
2017-10-13;18;19;24;30;44;04;10;0;0;lose
2017-10-13;05;07;26;35;37;10;12;0;0;lose
2017-10-13;10;21;33;39;40;03;04;0;0;lose
2017-10-10;4;21;34;36;37;3;6;0;17000000;win
2017-10-10;03;07;11;14;43;05;10;0;0;lose
2017-10-10;18;21;23;40;46;03;10;0;0;lose
2017-10-10;01;02;10;11;19;06;11;0;0;lose
2017-10-10;23;25;27;40;44;01;10;0;0;lose
2017-10-06;1;9;15;19;25;1;7;1;190000000;win
2017-10-06;02;21;24;42;46;08;09;0;0;lose
2017-10-06;05;13;27;35;42;03;07;0;0;lose
2017-10-06;17;18;19;26;36;05;06;0;0;lose
2017-10-06;07;21;24;28;34;02;11;0;0;lose
2017-10-03;6;24;32;48;50;1;5;0;190000000;win
2017-10-03;10;15;26;39;47;04;11;0;0;lose
2017-10-03;04;10;25;29;32;06;07;0;0;lose
2017-10-03;06;08;18;31;48;04;10;0;0;lose
2017-10-03;04;18;21;22;33;10;12;0;0;lose
2017-09-29;7;18;19;32;48;3;7;0;177000000;win
2017-09-29;24;26;35;42;43;03;11;0;0;lose
2017-09-29;22;33;39;46;49;01;10;0;0;lose
2017-09-29;15;16;28;47;50;02;11;0;0;lose
2017-09-29;01;10;13;35;50;01;03;0;0;lose
2017-09-26;1;29;40;41;48;6;12;0;163000000;win
2017-09-26;10;11;14;19;22;01;05;0;0;lose
2017-09-26;25;35;41;44;48;07;12;0;0;lose
2017-09-26;13;16;25;41;49;02;10;0;0;lose
2017-09-26;15;19;27;39;44;11;12;0;0;lose
2017-09-22;6;11;31;39;42;1;3;0;153000000;win
2017-09-22;04;07;19;27;37;01;09;0;0;lose
2017-09-22;18;24;28;38;45;07;11;0;0;lose
2017-09-22;04;06;33;38;49;03;08;0;0;lose
2017-09-22;06;21;25;28;40;03;08;0;0;lose
2017-09-19;1;8;21;30;45;2;3;0;139000000;win
2017-09-19;20;22;35;36;48;03;12;0;0;lose
2017-09-19;05;18;22;25;36;05;06;0;0;lose
2017-09-19;08;12;31;32;43;03;09;0;0;lose
2017-09-19;16;32;38;47;50;01;03;0;0;lose
2017-09-15;13;18;37;44;49;9;12;0;130000000;win
2017-09-15;22;36;42;43;50;09;11;0;0;lose
2017-09-15;05;12;15;29;39;04;10;0;0;lose
2017-09-15;05;11;30;37;38;01;05;0;0;lose
2017-09-15;05;13;33;38;45;06;12;0;0;lose
2017-09-12;10;17;27;29;35;4;11;0;36000000;win
2017-09-12;05;06;12;31;45;08;10;0;0;lose
2017-09-12;07;08;11;13;40;09;10;0;0;lose
2017-09-12;26;29;30;49;50;09;12;0;0;lose
2017-09-12;09;11;31;38;43;04;09;0;0;lose
2017-09-08;9;24;42;47;49;1;5;0;28000000;win
2017-09-08;03;10;26;33;38;10;12;0;0;lose
2017-09-08;28;31;37;42;47;05;12;0;0;lose
2017-09-08;10;12;25;31;48;02;06;0;0;lose
2017-09-08;10;15;19;24;43;05;10;0;0;lose
2017-09-05;6;9;18;28;29;1;9;0;17000000;win
2017-09-05;12;19;36;43;46;07;10;0;0;lose
2017-09-05;25;29;31;42;44;01;12;0;0;lose
2017-09-05;08;09;13;36;42;01;08;0;0;lose
2017-09-05;20;21;28;34;48;03;09;0;0;lose
2017-09-01;3;7;8;14;49;5;8;1;28000000;win
2017-09-01;02;17;30;41;49;05;06;0;0;lose
2017-09-01;17;19;32;38;48;10;12;0;0;lose
2017-09-01;07;08;19;32;41;06;07;0;0;lose
2017-09-01;25;31;35;40;45;08;09;0;0;lose
2017-08-29;4;12;15;32;38;1;5;0;17000000;win
2017-08-29;02;09;12;18;30;03;12;0;0;lose
2017-08-29;02;08;12;20;29;05;08;0;0;lose
2017-08-29;08;22;24;34;38;04;11;0;0;lose
2017-08-29;09;17;20;42;48;07;11;0;0;lose
2017-08-25;1;5;7;15;47;9;12;1;17000000;win
2017-08-25;06;10;13;25;43;05;06;0;0;lose
